inventory_date,product_id,product_name,product_category,outlet_id,outlet_name,region_name,city,opening_stock,closing_stock,available_stock,stockout_flag,days_of_supply
2024-03-21,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,97,85,85,0,6.7
2024-03-21,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,129,93,93,0,10.1
2024-03-21,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,145,126,126,0,10.2
2024-03-21,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,133,111,111,0,12.6
2024-03-22,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,105,77,77,0,6.0
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,110,89,89,0,7.9
2024-03-22,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,122,90,90,0,7.5
2024-03-22,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,158,137,137,0,11.8
2024-03-22,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,141,98,98,0,9.7
2024-03-22,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,162,125,125,0,10.1
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,132,90,90,0,8.6
2024-03-22,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,106,81,81,0,6.9
2024-03-22,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,170,128,128,0,9.7
2024-03-22,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,75,63,63,0,4.2
2024-03-22,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,126,83,83,0,7.5
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,52,42,42,0,4.0
2024-03-22,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,85,54,54,0,4.3
2024-03-22,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,111,80,80,0,6.4
2024-03-22,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,122,77,77,0,7.8
2024-03-22,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,78,65,65,0,4.3
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,149,123,123,0,15.3
2024-03-22,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,150,107,107,0,8.1
2024-03-22,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,162,117,117,0,9.4
2024-03-22,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,136,92,92,0,8.3
2024-03-22,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,108,91,91,0,10.6
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,90,52,52,0,6.2
2024-03-22,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,89,78,78,0,8.1
2024-03-22,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,102,89,89,0,6.5
2024-03-22,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,123,102,102,0,11.5
2024-03-22,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,113,97,97,0,11.4
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,117,88,88,0,9.3
2024-03-22,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,165,135,135,0,11.3
2024-03-22,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,132,87,87,0,7.5
2024-03-22,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,103,83,83,0,6.1
2024-03-22,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,140,110,110,0,8.5
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,84,73,73,0,4.9
2024-03-22,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,111,96,96,0,6.5
2024-03-22,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,121,79,79,0,5.9
2024-03-22,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,110,86,86,0,9.7
2024-03-22,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,148,117,117,0,8.5
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,111,94,94,0,6.7
2024-03-22,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,139,99,99,0,7.8
2024-03-22,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,123,92,92,0,8.5
2024-03-22,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,120,93,93,0,10.0
2024-03-22,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,116,72,72,0,7.2
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,152,111,111,0,7.9
2024-03-22,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,111,82,82,0,6.3
2024-03-22,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,114,79,79,0,8.8
2024-03-22,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,88,63,63,0,5.1
2024-03-22,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,151,123,123,0,9.8
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,99,88,88,0,8.2
2024-03-22,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,124,83,83,0,5.7
2024-03-22,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,119,90,90,0,9.6
2024-03-22,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,121,93,93,0,8.4
2024-03-22,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,98,61,61,0,5.3
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,57,33,33,0,2.4
2024-03-22,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,157,115,115,0,10.4
2024-03-22,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,133,121,121,0,11.5
2024-03-22,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,118,103,103,0,9.9
2024-03-22,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,143,121,121,0,13.0
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,101,79,79,0,8.2
2024-03-22,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,129,91,91,0,9.8
2024-03-22,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,99,67,67,0,4.6
2024-03-22,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,37,27,27,0,2.2
2024-03-22,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,105,92,92,0,8.0
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,123,93,93,0,7.7
2024-03-22,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,67,49,49,0,5.3
2024-03-22,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,113,88,88,0,9.9
2024-03-22,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,125,98,98,0,9.2
2024-03-22,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,110,86,86,0,6.7
2024-03-22,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,134,92,92,0,11.2
2024-03-22,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,135,108,108,0,12.4
2024-03-22,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,70,48,48,0,5.5
2024-03-22,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,108,94,94,0,9.2
2024-03-23,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,124,106,106,0,7.2
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,141,123,123,0,14.7
2024-03-23,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,92,65,65,0,7.3
2024-03-23,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,145,126,126,0,15.4
2024-03-23,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,150,107,107,0,8.6
2024-03-23,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,135,107,107,0,10.5
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,104,76,76,0,9.1
2024-03-23,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,126,100,100,0,6.9
2024-03-23,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,146,121,121,0,8.1
2024-03-23,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,141,96,96,0,8.3
2024-03-23,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,120,101,101,0,10.6
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,112,84,84,0,7.0
2024-03-23,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,140,102,102,0,9.3
2024-03-23,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,82,55,55,0,6.6
2024-03-23,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,154,128,128,0,13.0
2024-03-23,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,149,106,106,0,10.2
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,87,66,66,0,6.3
2024-03-23,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,114,89,89,0,8.9
2024-03-23,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,126,109,109,0,10.9
2024-03-23,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,104,69,69,0,5.2
2024-03-23,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,94,81,81,0,9.7
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,152,107,107,0,12.6
2024-03-23,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,154,130,130,0,9.5
2024-03-23,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,135,103,103,0,7.4
2024-03-23,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,101,72,72,0,5.1
2024-03-23,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,108,76,76,0,5.6
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,152,108,108,0,10.2
2024-03-23,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,140,95,95,0,11.8
2024-03-23,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,119,76,76,0,5.2
2024-03-23,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,118,97,97,0,7.3
2024-03-23,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,156,130,130,0,9.5
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,133,90,90,0,8.8
2024-03-23,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,157,112,112,0,9.8
2024-03-23,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,134,124,124,0,8.4
2024-03-23,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,151,119,119,0,10.4
2024-03-23,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,169,131,131,0,9.5
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,119,101,101,0,8.2
2024-03-23,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,83,66,66,0,4.5
2024-03-23,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,108,88,88,0,9.4
2024-03-23,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,61,45,45,0,4.0
2024-03-23,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,108,67,67,0,6.6
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,118,97,97,0,6.7
2024-03-23,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,130,113,113,0,9.5
2024-03-23,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,135,105,105,0,8.2
2024-03-23,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,123,98,98,0,9.7
2024-03-23,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,140,101,101,0,8.3
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,124,80,80,0,8.8
2024-03-23,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,98,87,87,0,6.4
2024-03-23,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,91,54,54,0,4.0
2024-03-23,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,130,89,89,0,6.3
2024-03-23,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,112,91,91,0,10.0
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,129,86,86,0,10.4
2024-03-23,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,140,114,114,0,11.7
2024-03-23,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,100,60,60,0,5.2
2024-03-23,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,155,120,120,0,8.7
2024-03-23,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,158,123,123,0,9.6
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,104,80,80,0,8.7
2024-03-23,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,123,82,82,0,6.5
2024-03-23,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,123,86,86,0,6.0
2024-03-23,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,106,69,69,0,6.3
2024-03-23,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,109,76,76,0,9.3
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,154,109,109,0,12.2
2024-03-23,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,139,101,101,0,11.1
2024-03-23,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,121,88,88,0,9.4
2024-03-23,P005,Marina Skin Care,Skin Care,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,106,73,73,0,5.0
2024-03-23,P001,Tempra,Fever & Pain,O014,Makassar Health Mart,Sulawesi,Makassar,118,102,102,0,7.6
2024-03-23,P002,Bodrex Flu & Batuk,Cough & Cold,O014,Makassar Health Mart,Sulawesi,Makassar,93,83,83,0,7.9
2024-03-23,P003,Hemaviton C1000,Vitamin,O014,Makassar Health Mart,Sulawesi,Makassar,118,102,102,0,12.1
2024-03-23,P004,Vidoran Smart,Multivitamin,O014,Makassar Health Mart,Sulawesi,Makassar,158,113,113,0,10.4
2024-03-23,P005,Marina Skin Care,Skin Care,O014,Makassar Health Mart,Sulawesi,Makassar,145,119,119,0,10.8
2024-03-24,P001,Tempra,Fever & Pain,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,143,105,105,0,12.0
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,155,110,110,0,9.3
2024-03-24,P003,Hemaviton C1000,Vitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,117,107,107,0,12.1
2024-03-24,P004,Vidoran Smart,Multivitamin,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,159,127,127,0,11.9
2024-03-24,P005,Marina Skin Care,Skin Care,O001,Bandung Prime Pharmacy,Jawa Barat,Bandung,123,86,86,0,9.9
2024-03-24,P001,Tempra,Fever & Pain,O002,Bandung Health Mart,Jawa Barat,Bandung,140,127,127,0,11.0
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O002,Bandung Health Mart,Jawa Barat,Bandung,93,62,62,0,5.6
2024-03-24,P003,Hemaviton C1000,Vitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,160,116,116,0,8.1
2024-03-24,P004,Vidoran Smart,Multivitamin,O002,Bandung Health Mart,Jawa Barat,Bandung,126,102,102,0,11.6
2024-03-24,P005,Marina Skin Care,Skin Care,O002,Bandung Health Mart,Jawa Barat,Bandung,87,65,65,0,5.4
2024-03-24,P001,Tempra,Fever & Pain,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,114,99,99,0,7.9
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,206,161,161,0,12.9
2024-03-24,P003,Hemaviton C1000,Vitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,133,109,109,0,13.6
2024-03-24,P004,Vidoran Smart,Multivitamin,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,157,118,118,0,12.8
2024-03-24,P005,Marina Skin Care,Skin Care,O003,Bekasi Prime Pharmacy,Jawa Barat,Bekasi,87,69,69,0,6.0
2024-03-24,P001,Tempra,Fever & Pain,O004,Bekasi Health Mart,Jawa Barat,Bekasi,115,83,83,0,7.7
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O004,Bekasi Health Mart,Jawa Barat,Bekasi,117,85,85,0,6.8
2024-03-24,P003,Hemaviton C1000,Vitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,119,93,93,0,10.5
2024-03-24,P004,Vidoran Smart,Multivitamin,O004,Bekasi Health Mart,Jawa Barat,Bekasi,130,99,99,0,8.4
2024-03-24,P005,Marina Skin Care,Skin Care,O004,Bekasi Health Mart,Jawa Barat,Bekasi,105,93,93,0,6.5
2024-03-24,P001,Tempra,Fever & Pain,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,81,55,55,0,5.8
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,135,94,94,0,7.5
2024-03-24,P003,Hemaviton C1000,Vitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,173,130,130,0,15.9
2024-03-24,P004,Vidoran Smart,Multivitamin,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,118,97,97,0,9.4
2024-03-24,P005,Marina Skin Care,Skin Care,O005,Surabaya Prime Pharmacy,Jawa Timur,Surabaya,99,74,74,0,6.5
2024-03-24,P001,Tempra,Fever & Pain,O006,Surabaya Health Mart,Jawa Timur,Surabaya,136,98,98,0,9.1
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O006,Surabaya Health Mart,Jawa Timur,Surabaya,151,123,123,0,10.4
2024-03-24,P003,Hemaviton C1000,Vitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,131,117,117,0,11.8
2024-03-24,P004,Vidoran Smart,Multivitamin,O006,Surabaya Health Mart,Jawa Timur,Surabaya,154,139,139,0,9.8
2024-03-24,P005,Marina Skin Care,Skin Care,O006,Surabaya Health Mart,Jawa Timur,Surabaya,144,112,112,0,8.7
2024-03-24,P001,Tempra,Fever & Pain,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,131,92,92,0,7.2
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,131,107,107,0,10.5
2024-03-24,P003,Hemaviton C1000,Vitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,119,85,85,0,7.7
2024-03-24,P004,Vidoran Smart,Multivitamin,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,87,67,67,0,5.0
2024-03-24,P005,Marina Skin Care,Skin Care,O007,Semarang Prime Pharmacy,Jawa Tengah,Semarang,99,69,69,0,5.7
2024-03-24,P001,Tempra,Fever & Pain,O008,Semarang Health Mart,Jawa Tengah,Semarang,117,90,90,0,6.8
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O008,Semarang Health Mart,Jawa Tengah,Semarang,82,49,49,0,3.9
2024-03-24,P003,Hemaviton C1000,Vitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,167,129,129,0,9.5
2024-03-24,P004,Vidoran Smart,Multivitamin,O008,Semarang Health Mart,Jawa Tengah,Semarang,147,110,110,0,9.7
2024-03-24,P005,Marina Skin Care,Skin Care,O008,Semarang Health Mart,Jawa Tengah,Semarang,96,52,52,0,4.9
2024-03-24,P001,Tempra,Fever & Pain,O009,Medan Prime Pharmacy,Sumatera,Medan,123,96,96,0,7.0
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O009,Medan Prime Pharmacy,Sumatera,Medan,142,106,106,0,13.0
2024-03-24,P003,Hemaviton C1000,Vitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,121,105,105,0,10.7
2024-03-24,P004,Vidoran Smart,Multivitamin,O009,Medan Prime Pharmacy,Sumatera,Medan,80,68,68,0,4.6
2024-03-24,P005,Marina Skin Care,Skin Care,O009,Medan Prime Pharmacy,Sumatera,Medan,81,44,44,0,3.0
2024-03-24,P001,Tempra,Fever & Pain,O010,Medan Health Mart,Sumatera,Medan,151,108,108,0,8.5
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O010,Medan Health Mart,Sumatera,Medan,130,96,96,0,11.2
2024-03-24,P003,Hemaviton C1000,Vitamin,O010,Medan Health Mart,Sumatera,Medan,131,114,114,0,8.4
2024-03-24,P004,Vidoran Smart,Multivitamin,O010,Medan Health Mart,Sumatera,Medan,108,71,71,0,5.2
2024-03-24,P005,Marina Skin Care,Skin Care,O010,Medan Health Mart,Sumatera,Medan,113,68,68,0,6.4
2024-03-24,P001,Tempra,Fever & Pain,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,151,107,107,0,13.4
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,89,74,74,0,6.1
2024-03-24,P003,Hemaviton C1000,Vitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,94,78,78,0,6.5
2024-03-24,P004,Vidoran Smart,Multivitamin,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,91,67,67,0,7.7
2024-03-24,P005,Marina Skin Care,Skin Care,O011,Balikpapan Prime Pharmacy,Kalimantan,Balikpapan,108,82,82,0,5.8
2024-03-24,P001,Tempra,Fever & Pain,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,106,65,65,0,5.2
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,156,130,130,0,10.0
2024-03-24,P003,Hemaviton C1000,Vitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,117,101,101,0,10.2
2024-03-24,P004,Vidoran Smart,Multivitamin,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,109,77,77,0,6.3
2024-03-24,P005,Marina Skin Care,Skin Care,O012,Balikpapan Health Mart,Kalimantan,Balikpapan,129,103,103,0,9.7
2024-03-24,P001,Tempra,Fever & Pain,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,146,111,111,0,10.1
2024-03-24,P002,Bodrex Flu & Batuk,Cough & Cold,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,164,138,138,0,10.1
2024-03-24,P003,Hemaviton C1000,Vitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,94,77,77,0,6.3
2024-03-24,P004,Vidoran Smart,Multivitamin,O013,Makassar Prime Pharmacy,Sulawesi,Makassar,118,94,94,0,10.9
